y_true	y_pred
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7320128760826836	0.7298729922083709
0.7321555291555534	0.729907524470151
0.7301518555226004	0.7319244921761033
0.7311553249922715	0.7302908333924659
0.7322960597792703	0.7315472339527667
0.7273018961062772	0.7284585630686836
0.728873202356996	0.7283746426229364
0.7301534065431353	0.7301944168787883
0.7304410800360065	0.7300703299171517
0.729158345237416	0.7282133913590738
0.728723855406029	0.7319707420533134
0.727444549179147	0.7280749737945943
0.7284444268117899	0.7285293151466143
0.7280092022864655	0.732230034782401
0.7277299369575458	0.7282649243702095
0.7311554066249312	0.7280630057678704
0.7284445084444496	0.7280100655541382
0.7274449573424455	0.727321328343725
0.7305810392311052	0.7314965501625401
0.730584059639515	0.7304083007859893
0.730155528992288	0.7301681128054974
0.7302955698200466	0.730948560430383
0.7288737737856141	0.7283038905450057
0.7301532432778157	0.73034645736202
0.7321549577269353	0.7299620624168115
0.7275870389866971	0.7284396134662158
0.7311554882575909	0.7293907299970982
0.7310105494702489	0.7300462713799191
0.7307243453652527	0.7315202031423517
0.7315841005374777	0.7277539301848415
0.7311520596858825	0.7315347079443555
0.7318695699485364	0.7282699271523608
0.7318696515811961	0.7290180091175297
0.7322981822284231	0.727699609987132
0.7295801820065455	0.731500020536448
0.7314412841992884	0.7285147667948201
0.7298731616222989	0.728004284319487
0.7292958554527229	0.7309559475635485
0.7265878144153317	0.7280739694275573
0.7305841412721747	0.7300619792448777
0.729015773797206	0.7288960778705088
0.7271518144613727	0.7317801491182924
0.7271591614007479	0.7283746426229364
0.727444549179147	0.7288426177811562
0.7287233656100707	0.7313251654068667
0.7294446309750718	0.7282832724412
0.7321552026249145	0.7301854973373795
0.730587651476543	0.7282974043481253
0.7274448757097858	0.7283038905450057
0.7281516920940156	0.7314613755413546
0.7287234472427303	0.7310496993744373
0.7294443044444331	0.7283038905450057
0.7298662228462223	0.7317777974296207
0.7290103044090045	0.7306303883849227
0.7293007534123063	0.7291080646399737
0.7297238963039916	0.731274119609009
0.7284448349750886	0.7280100655541382
0.7295801820065455	0.7314989018512119
0.7295876105785805	0.729005692692484
0.7314388352194967	0.731274119609009
0.72958181465974	0.7302395262958669
0.7288734472549754	0.729005692692484
0.7320125495520449	0.7282283289371182
0.7320123046540657	0.7305075861420975
0.730439202484833	0.7307497937441106
0.7308670800707822	0.731240882953488
0.7291518962572977	0.7315328325815144
0.7325843047007596	0.7284630568626618
0.7311556515229104	0.7302517637869177
0.7284445900771094	0.7285293151466143
0.7311554882575909	0.7279028214738682
0.732155365890234	0.7279495993922844
0.7308663453768446	0.7312274451213444
0.7315837740068387	0.7301731373625436
0.7268731205610711	0.7281655355833495
0.7317269985083265	0.7294450501948078
0.7270163450625587	0.7283746426229364
0.7321552842575743	0.7274449063171884
0.7312982229631203	0.7300703299171517
0.729730018753471	0.7286030503851747
0.728444100281151	0.728867234300076
0.7324410801992719	0.7278222679712769
0.731726835243007	0.7300648698622033
0.7288669166421974	0.7317172604993577
0.7281519369919949	0.731630346005533
0.7297233248753734	0.7317198816523564
0.7320127128173644	0.7285436103652531
0.7311552433596116	0.7302908333924659
0.73001540653187	0.7288987507388834
0.7281586308700925	0.7275512494611733
0.7294377738316551	0.7321141106845682
0.7284377329336926	0.7310538747105743
0.7263021817389536	0.7278432508045756
0.7275871206193567	0.7287414053468309
0.7273018961062772	0.7283038905450057
0.7277301818555251	0.728486443100008
0.7315841005374777	0.7278222679712769
0.7295816513944204	0.7301950483507462
0.728873202356996	0.72780343540887
0.7261586307068271	0.729005692692484
0.7294375289336757	0.7314672084913817
0.7254278959532976	0.7257307484681974
0.7133127521071634	0.7091065414860609
0.7287251615285847	0.7297559385378545
0.731869080152578	0.7303069740334647
0.710885445786567	0.7085341529839351
0.7158830380312684	0.7104895385646592
0.7111715682589035	0.7095001907616906
0.7158499768040797	0.7178112926075836
0.73201099853151	0.7312305643750686
0.7107419763871001	0.7112877354509202
0.7310114474295059	0.7306990473510608
0.7214265078715517	0.7261064525083957
0.725570630658827	0.7263519045697802
0.7320110801641698	0.7307564350871186
0.7118842621946336	0.710164942925142
0.726439528688941	0.7305777992913742
0.7247134877317133	0.7258239205225038
0.7138860582764128	0.7119421390954714
0.7117422621830418	0.7100323909730322
0.7324403455053343	0.7302476183912614
0.7267254878959583	0.730028565668334
0.7187408341829252	0.7101255521398909
0.7128853643171725	0.7080247565314955
0.7135647521277348	0.7170449033993523
0.7314400597093926	0.7307811033214143
0.7327258965490527	0.7301011305062823
